Punto di monitoraggio;Y_GB;X_GB;Data misura;CONDUCIBILITA;PH;SOLIDI SOSPESI;TEMPERATURA
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.1;;12.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.2;;13.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.2;;14.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.2;;14.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.3;;14.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.3;;15.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.4;;16.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.4;;17.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.6;;19.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;7.9;;20
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8;;20.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.1;;20.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.1;;20.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;254;8.2;;20.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.2;;20.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.2;;20.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.2;;20.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.2;;20.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.2;;20.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;30/09/2019;;8.4;;20.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;11
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.4;;10.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.5;;10.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.6;;10.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.6;;10.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.6;;10.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.6;;10.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.7;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.7;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;170;7.7;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.8;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.8;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;7.9;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;8;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;25/11/2019;;8.1;;10.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;139;7.5;;6.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.5;;6.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.5;;6.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;139;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.6;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.7;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;138;7.7;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;136;7.7;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;135;7.7;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;7.7;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;7.8;;6.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;139;7.8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;139;7.8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;139;7.8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;139;7.8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;139;7.9;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;7.9;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;7.9;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;140;8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;138;8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;135;8;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;8.1;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;8.1;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;8.2;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;138;8.3;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;137;8.3;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;06/02/2020;133;8.3;;6.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.6;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.5;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.5;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.5;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.5;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.5;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;139;7.6;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;137;7.6;;6.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;136;7.4;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;135;7.4;;6.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;136;7.4;;6.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;137;7.4;;6.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;139;7.4;;6.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;138;7.4;;6.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;139;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;140;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;142;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;142;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;142;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;143;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;143;7.4;;7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;143;7.4;;7.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;142;7.4;;7.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.4;;7.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.4;;7.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;141;7.5;;7.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;140;7.5;;7.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;140;7.5;;7.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;139;7.5;;7.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;139;7.5;;7.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;139;7.5;;7.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;138;7.5;;7.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;138;7.5;;7.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/03/2020;138;7.5;;7.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;147;7.8;;7.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;148;7.8;;7.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;150;7.8;;7.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;148;7.8;;7.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;148;7.8;;7.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;148;7.8;;7.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;150;7.8;;7.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;147;7.8;;7.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;150;7.8;;7.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;149;7.8;;8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;148;7.8;;8.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;145;7.8;;8.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;148;7.8;;8.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;148;7.8;;8.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;150;7.8;;8.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;150;7.8;;8.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;150;7.8;;8.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;150;7.8;;9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;153;7.9;;9.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;157;7.9;;9.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;162;7.9;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;166;7.9;;11.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;170;7.9;;11.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;181;7.9;;12.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;188;7.9;;14.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;193;7.9;;14.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;199;7.9;;15.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;205;7.9;;16.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;209;7.9;;16.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;215;7.9;;17.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;218;8;;19.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;220;8;;19.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;220;8;;19.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;220;8;;19.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;28/05/2020;222;8.1;;19.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;178;7;;8.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;179;7;;8.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;180;7.1;;10.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;178;7.1;;10.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;179;7.2;;10.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;183;7.2;;10.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;186;7.2;;11.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;188;7.2;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;192;7.2;;12.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;197;7.2;;12.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;197;7.2;;12.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;200;7.2;;13.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;200;7.2;;14
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;197;7.2;;14.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;196;7.3;;14.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;196;7.3;;14.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;195;7.3;;15.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;200;7.3;;15.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;199;7.4;;15.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;209;7.5;;15.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;201;7.5;;16.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;209;7.6;;16.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;218;7.7;;17.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;222;7.9;;18.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;259;8.2;;23.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;277;8.2;;24.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;275;8.1;;24.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;277;8.1;;24.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;277;8.1;;24.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;22/07/2020;275;8;;24.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;205;7.2;;8.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;205;7.2;;8.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;198;7.2;;8.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;195;7.2;;8.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;199;7.2;;8.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;198;7.2;;9.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;199;7.1;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;206;7.2;;14
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;212;7.2;;15.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;218;7.2;;16.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;220;7.2;;16.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;218;7.2;;16.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;217;7.2;;17.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;220;7.2;;17.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;219;7.2;;18.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;217;7.2;;18.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;217;7.2;;18.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;217;7.2;;19.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;228;7.3;;20.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;239;7.3;;20.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;248;7.3;;21
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;252;7.3;;21.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;255;7.4;;21.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;257;7.4;;21.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;260;7.4;;21.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;261;7.4;;21.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;260;7.4;;21.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;258;7.4;;21.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;257;7.4;;21.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;258;7.5;;21.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;23/09/2020;262;7.6;;21.9
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;235;7.6;;10
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;202;7.7;;11.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;198;7.7;;11.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;198;7.7;;11.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.7;;11.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.7;;11.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;195;7.7;;11.3
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.7;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.7;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.7;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.7;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.7;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;195;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;198;7.8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;198;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;198;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;198;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;198;8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;195;8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;8;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;197;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;195;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;26/11/2020;196;7.9;;11.4
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;117;7.9;;5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;114;7.9;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;115;7.9;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;114;8;;5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;115;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;114;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;112;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;112;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;112;8;;5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;115;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;113;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;111;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;114;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;116;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;116;8;;5.1
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;114;8;;5.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;115;8;;5.2
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;119;8;;5.5
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;118;8;;5.6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;118;8;;5.7
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;118;8;;5.8
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;118;8;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;115;8;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;117;8;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;121;8;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;122;8;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;189;8;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;120;7.9;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;118;7.8;;6
LAGO DELLA BUSALLETTA - LBUSAL;4935320;1493548;11/02/2021;115;7.7;;6
