Provincia;Comune;DataEN;Parametro;UM;Risultato;LAT_WGS84;LON_WGS84
PN;Azzano Decimo;04.06.2016 00:00;pH;pH;8.2;45.87163;12.71642
PN;Azzano Decimo;04.06.2016 00:00;pH;pH;8;45.87169;12.68966
PN;Fiume Veneto;04.06.2016 00:00;pH;pH;8.1;45.92288;12.76761
PN;Azzano Decimo;04.06.2016 00:00;pH;pH;8.2;45.87841;12.72266
PN;San Martino al Tagliamento;04.06.2016 00:00;pH;pH;8.3;46.02204;12.85483
PN;Pasiano di Pordenone;04.06.2016 00:00;pH;pH;7.9;45.84111;12.64093
PN;Zoppola;04.06.2016 00:00;pH;pH;8;45.97118;12.81681
PN;Azzano Decimo;04.06.2016 00:00;pH;pH;8;45.82945;12.67557
GO;Gorizia;06.06.2016 00:00;pH;pH;7.9;45.97918;13.62092
GO;Medea;06.06.2016 00:00;pH;pH;8.2;45.92066;13.45524
GO;Gorizia;06.06.2016 00:00;pH;pH;8.2;45.95484;13.612
GO;Dolegna del Collio;06.06.2016 00:00;pH;pH;8.1;46.00092;13.46835
UD;San Giovanni al Natisone;06.06.2016 00:00;pH;pH;8.2;45.97011;13.43848
GO;Capriva del Friuli;06.06.2016 00:00;pH;pH;7.9;45.9499;13.51675
UD;Terzo d'Aquileia;07.06.2016 00:00;pH;pH;7.8;45.79757;13.3517
UD;Fiumicello;07.06.2016 00:00;pH;pH;7.8;45.77284;13.40296
UD;Fiumicello;07.06.2016 00:00;pH;pH;7.9;45.77522;13.41847
UD;Cervignano del Friuli;07.06.2016 00:00;pH;pH;7.9;45.83021;13.3404
UD;Faedis;09.06.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;261;46.16851;13.36473
UD;Faedis;09.06.2016 00:00;pH;pH;8.3;46.16851;13.36473
UD;Faedis;09.06.2016 00:00;Temperatura acqua;°C;15.2;46.16851;13.36473
UD;Terzo d'Aquileia;10.06.2016 00:00;pH;pH;7.8;45.79757;13.3517
UD;Fiumicello;10.06.2016 00:00;pH;pH;7.8;45.77522;13.41847
UD;Cervignano del Friuli;10.06.2016 00:00;pH;pH;7.9;45.83021;13.3404
UD;Fiumicello;10.06.2016 00:00;pH;pH;8;45.77284;13.40296
UD;Resia;12.06.2016 00:00;Temperatura acqua;°C;6;46.36837;13.29485
UD;Resia;12.06.2016 00:00;Temperatura acqua;°C;7.4;46.35889;13.29635
UD;Resia;12.06.2016 00:00;pH;pH;8.1;46.35889;13.29635
UD;Resia;12.06.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;557;46.36837;13.29485
UD;Resia;12.06.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;185;46.35889;13.29635
UD;Povoletto;12.06.2016 00:00;Temperatura acqua;°C;6.8;46.17842;13.25956
UD;Povoletto;12.06.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;284;46.17842;13.25956
UD;Resia;12.06.2016 00:00;pH;pH;8.1;46.36837;13.29485
UD;Povoletto;12.06.2016 00:00;pH;pH;8;46.17842;13.25956
GO;Dolegna del Collio;04.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;406;46.00092;13.46835
GO;Dolegna del Collio;04.07.2016 00:00;Temperatura acqua;°C;13;46.00092;13.46835
GO;Dolegna del Collio;04.07.2016 00:00;pH;pH;8.1;46.00092;13.46835
UD;Fiumicello;06.07.2016 00:00;pH;pH;8.2;45.80293;13.43118
UD;Ragogna;06.07.2016 00:00;pH;pH;8.3;46.17663;13.00322
UD;Ragogna;06.07.2016 00:00;Temperatura acqua;°C;15.3;46.17663;13.00322
GO;Gorizia;06.07.2016 00:00;pH;pH;8.2;45.91271;13.56315
GO;Villesse;06.07.2016 00:00;pH;pH;8.3;45.86493;13.46203
UD;Ragogna;06.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;240;46.17663;13.00322
UD;Ragogna;06.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;212;46.17663;13.00322
UD;Cividale del Friuli;06.07.2016 00:00;pH;pH;8.1;46.04803;13.44618
UD;Cividale del Friuli;06.07.2016 00:00;pH;pH;8.1;46.0554;13.46157
GO;Gradisca d'Isonzo;06.07.2016 00:00;pH;pH;8.3;45.88164;13.49833
UD;Ragogna;06.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;277;46.17663;13.00322
UD;Ragogna;06.07.2016 00:00;pH;pH;8.5;46.17663;13.00322
UD;Ragogna;06.07.2016 00:00;Temperatura acqua;°C;19.4;46.17663;13.00322
GO;Savogna d'Isonzo;06.07.2016 00:00;pH;pH;8.2;45.88979;13.58755
UD;Ragogna;06.07.2016 00:00;Temperatura acqua;°C;21.5;46.17663;13.00322
UD;Ragogna;06.07.2016 00:00;pH;pH;7.7;46.17663;13.00322
UD;Cividale del Friuli;07.07.2016 00:00;pH;pH;8.2;46.04803;13.44618
UD;Ragogna;07.07.2016 00:00;pH;pH;8.2;46.17663;13.00322
UD;Ragogna;07.07.2016 00:00;pH;pH;7.9;46.17663;13.00322
UD;Ragogna;07.07.2016 00:00;pH;pH;7.6;46.17663;13.00322
UD;Cividale del Friuli;07.07.2016 00:00;pH;pH;8;46.0554;13.46157
UD;Nimis;09.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;291;46.21193;13.30788
UD;Nimis;09.07.2016 00:00;Temperatura acqua;°C;16.3;46.21193;13.30788
UD;Nimis;09.07.2016 00:00;pH;pH;8.2;46.21193;13.30788
GO;Medea;10.07.2016 00:00;pH;pH;8.1;45.92066;13.45524
UD;Nimis;10.07.2016 00:00;pH;pH;8.2;46.19586;13.27426
GO;Dolegna del Collio;10.07.2016 00:00;pH;pH;8;46.00092;13.46835
UD;Nimis;10.07.2016 00:00;Temperatura acqua;°C;13.6;46.19586;13.27426
GO;Gorizia;10.07.2016 00:00;pH;pH;8;45.95484;13.612
GO;Capriva del Friuli;10.07.2016 00:00;pH;pH;8;45.9499;13.51675
UD;San Giovanni al Natisone;10.07.2016 00:00;pH;pH;8.1;45.97011;13.43848
GO;Gorizia;10.07.2016 00:00;pH;pH;8;45.97918;13.62092
UD;Nimis;10.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;283;46.19586;13.27426
UD;Ragogna;11.07.2016 00:00;Temperatura acqua;°C;13;46.17663;13.00322
UD;Ragogna;11.07.2016 00:00;pH;pH;7.7;46.17663;13.00322
UD;Ragogna;11.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;232;46.17663;13.00322
UD;Ragogna;11.07.2016 00:00;Temperatura acqua;°C;12.9;46.17663;13.00322
PN;Vito d'Asio;11.07.2016 00:00;Temperatura acqua;°C;11.1;46.26094;12.96856
UD;Ragogna;11.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;232;46.17663;13.00322
UD;Ragogna;11.07.2016 00:00;Temperatura acqua;°C;13;46.17663;13.00322
PN;Vito d'Asio;11.07.2016 00:00;pH;pH;8.1;46.26094;12.96856
UD;Ragogna;11.07.2016 00:00;pH;pH;7.8;46.17663;13.00322
UD;Ragogna;11.07.2016 00:00;pH;pH;7.7;46.17663;13.00322
UD;Ragogna;11.07.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;235;46.17663;13.00322
UD;Forni di Sopra;12.07.2016 00:00;pH;pH;8;46.42258;12.57623
UD;Amaro;12.07.2016 00:00;Solidi sospesi totali;mg/l;<1;46.37348;13.05836
UD;Ragogna;12.07.2016 00:00;Temperatura acqua;°C;8.7;46.17658;12.95722
UD;Cavazzo Carnico;12.07.2016 00:00;Temperatura acqua;°C;7.8;46.37348;13.05836
UD;Cavazzo Carnico;12.07.2016 00:00;pH;pH;8.1;46.37348;13.05836
UD;Amaro;12.07.2016 00:00;pH;pH;8.1;46.37348;13.05836
UD;Forni di Sopra;12.07.2016 00:00;Temperatura acqua;°C;3.6;46.42258;12.57623
UD;Amaro;12.07.2016 00:00;Temperatura acqua;°C;7.8;46.37348;13.05836
UD;Ragogna;12.07.2016 00:00;pH;pH;8.1;46.17658;12.95722
PN;Fiume Veneto;03.08.2016 00:00;pH;pH;7.9;45.92288;12.76761
PN;Azzano Decimo;03.08.2016 00:00;pH;pH;8;45.87841;12.72266
PN;Pasiano di Pordenone;03.08.2016 00:00;pH;pH;8;45.83923;12.62112
PN;Azzano Decimo;03.08.2016 00:00;pH;pH;7.8;45.87169;12.68966
PN;Azzano Decimo;03.08.2016 00:00;pH;pH;7.9;45.87163;12.71642
PN;Pasiano di Pordenone;03.08.2016 00:00;pH;pH;7.8;45.84111;12.64093
PN;Zoppola;03.08.2016 00:00;pH;pH;7.8;45.97118;12.81681
PN;Azzano Decimo;03.08.2016 00:00;pH;pH;7.9;45.82945;12.67557
PN;Barcis;06.08.2016 00:00;pH;pH;8.3;46.18944;12.57321
PN;Barcis;06.08.2016 00:00;pH;pH;8.3;46.18944;12.57321
TS;Duino-Aurisina;06.08.2016 00:00;pH;pH;7.4;45.78741;13.59086
PN;Tramonti di Sopra;06.08.2016 00:00;Temperatura acqua;°C;18.5;46.24579;12.7472
PN;Barcis;06.08.2016 00:00;Temperatura acqua;°C;11.2;46.18944;12.57321
TS;Muggia;06.08.2016 00:00;pH;pH;8.2;45.58752;13.81634
PN;Tramonti di Sopra;06.08.2016 00:00;pH;pH;8.3;46.24579;12.7472
PN;Barcis;06.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;211;46.18944;12.57321
TS;San Dorligo della Valle - Dolina;06.08.2016 00:00;pH;pH;8.4;45.60726;13.82014
TS;San Dorligo della Valle - Dolina;06.08.2016 00:00;pH;pH;8.2;45.61509;13.88149
PN;Barcis;06.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;211;46.18944;12.57321
PN;Barcis;06.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;211;46.18944;12.57321
PN;Tramonti di Sopra;06.08.2016 00:00;pH;pH;8.5;46.24579;12.7472
PN;Tramonti di Sopra;06.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;227;46.24579;12.7472
PN;Barcis;06.08.2016 00:00;pH;pH;8.3;46.18944;12.57321
PN;Tramonti di Sopra;06.08.2016 00:00;Temperatura acqua;°C;10.8;46.24579;12.7472
PN;Tramonti di Sopra;06.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;214;46.24579;12.7472
PN;Barcis;06.08.2016 00:00;Temperatura acqua;°C;10.9;46.18944;12.57321
PN;Barcis;06.08.2016 00:00;Temperatura acqua;°C;14.7;46.18944;12.57321
PN;Tramonti di Sopra;06.08.2016 00:00;pH;pH;8.3;46.24579;12.7472
PN;Tramonti di Sopra;06.08.2016 00:00;Temperatura acqua;°C;11.7;46.24579;12.7472
PN;Tramonti di Sopra;06.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;217;46.24579;12.7472
PN;Zoppola;07.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;300;45.97118;12.81681
PN;Zoppola;07.08.2016 00:00;Temperatura acqua;°C;17.3;45.97118;12.81681
PN;Zoppola;07.08.2016 00:00;pH;pH;7.9;45.97118;12.81681
GO;Dolegna del Collio;11.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;427;46.00092;13.46835
GO;Gorizia;11.08.2016 00:00;Temperatura acqua;°C;11;45.95484;13.612
GO;Gorizia;11.08.2016 00:00;pH;pH;8.2;45.97918;13.62092
PN;Tramonti di Sopra;11.08.2016 00:00;pH;pH;8.3;46.3005;12.7765
GO;Gorizia;11.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;478;45.97918;13.62092
GO;Medea;11.08.2016 00:00;pH;pH;8.1;45.92066;13.45524
GO;Dolegna del Collio;11.08.2016 00:00;pH;pH;8.1;46.00092;13.46835
GO;Capriva del Friuli;11.08.2016 00:00;pH;pH;8;45.9499;13.51675
PN;Tramonti di Sopra;11.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;232;46.3005;12.7765
GO;Gorizia;11.08.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;224;45.95484;13.612
GO;Gorizia;11.08.2016 00:00;Temperatura acqua;°C;12.8;45.97918;13.62092
UD;San Giovanni al Natisone;11.08.2016 00:00;pH;pH;8.2;45.97011;13.43848
PN;Tramonti di Sopra;11.08.2016 00:00;Temperatura acqua;°C;9.9;46.3005;12.7765
GO;Gorizia;11.08.2016 00:00;pH;pH;8.3;45.95484;13.612
GO;Dolegna del Collio;11.08.2016 00:00;Temperatura acqua;°C;12.2;46.00092;13.46835
UD;Tarvisio;05.09.2016 00:00;pH;pH;8.1;46.48161;13.67274
UD;Tarvisio;05.09.2016 00:00;Temperatura acqua;°C;8.2;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;238;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;Temperatura acqua;°C;6.9;46.48161;13.67274
UD;Tarvisio;05.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;240;46.48161;13.67274
UD;Tarvisio;05.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;238;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;238;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;Temperatura acqua;°C;9.7;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;pH;pH;8.1;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;235;46.48161;13.67274
UD;Tarvisio;05.09.2016 00:00;pH;pH;8.1;46.48161;13.67274
PN;Tramonti di Sopra;05.09.2016 00:00;Temperatura acqua;°C;12.3;46.3005;12.7765
UD;Tarvisio;05.09.2016 00:00;pH;pH;8.1;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;Temperatura acqua;°C;9.4;46.48161;13.67274
UD;Tarvisio;05.09.2016 00:00;Temperatura acqua;°C;9.4;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;Temperatura acqua;°C;6.7;46.48161;13.67274
PN;Tramonti di Sopra;05.09.2016 00:00;pH;pH;8.4;46.3005;12.7765
PN;Tramonti di Sopra;05.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;270;46.3005;12.7765
UD;Tarvisio;05.09.2016 00:00;pH;pH;8.2;46.47608;13.66806
UD;Tarvisio;05.09.2016 00:00;pH;pH;8.1;46.48161;13.67274
UD;Tarvisio;05.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;233;46.48161;13.67274
UD;Povoletto;08.09.2016 00:00;pH;pH;8.2;46.17842;13.25956
UD;Povoletto;08.09.2016 00:00;Temperatura acqua;°C;15.9;46.17842;13.25956
UD;Povoletto;08.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;262;46.17842;13.25956
GO;Gorizia;09.09.2016 00:00;pH;pH;8.1;45.95484;13.612
GO;Dolegna del Collio;09.09.2016 00:00;pH;pH;8;46.00092;13.46835
GO;Gorizia;09.09.2016 00:00;pH;pH;8;45.97918;13.62092
GO;Medea;09.09.2016 00:00;pH;pH;8.1;45.92066;13.45524
GO;Capriva del Friuli;09.09.2016 00:00;pH;pH;7.8;45.9499;13.51675
UD;San Giovanni al Natisone;09.09.2016 00:00;pH;pH;7.8;45.97011;13.43848
UD;Tarvisio;11.09.2016 00:00;pH;pH;8.1;46.48161;13.67274
UD;Tarvisio;11.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;217;46.48161;13.67274
TS;San Dorligo della Valle - Dolina;11.09.2016 00:00;Temperatura acqua;°C;14.9;45.61509;13.88149
GO;Gorizia;11.09.2016 00:00;pH;pH;8;45.91271;13.56315
UD;Fiumicello;11.09.2016 00:00;pH;pH;8;45.80293;13.43118
TS;Muggia;11.09.2016 00:00;pH;pH;8.1;45.58752;13.81634
TS;Duino-Aurisina;11.09.2016 00:00;pH;pH;7.4;45.78741;13.59086
UD;Tarvisio;11.09.2016 00:00;Temperatura acqua;°C;7.3;46.48161;13.67274
UD;Tarvisio;11.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;217;46.48161;13.67274
TS;San Dorligo della Valle - Dolina;11.09.2016 00:00;pH;pH;8.3;45.60726;13.82014
UD;Tarvisio;11.09.2016 00:00;pH;pH;8;46.48161;13.67274
UD;Fiumicello;11.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;240;45.80293;13.43118
TS;San Dorligo della Valle - Dolina;11.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;358;45.61509;13.88149
UD;Tarvisio;11.09.2016 00:00;Temperatura acqua;°C;7.2;46.48161;13.67274
UD;Fiumicello;11.09.2016 00:00;Temperatura acqua;°C;14.3;45.80293;13.43118
GO;Savogna d'Isonzo;11.09.2016 00:00;pH;pH;8.1;45.88979;13.58755
GO;Gradisca d'Isonzo;11.09.2016 00:00;pH;pH;8.1;45.88164;13.49833
UD;Tarvisio;11.09.2016 00:00;Temperatura acqua;°C;7.2;46.48161;13.67274
UD;Tarvisio;11.09.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;217;46.48161;13.67274
TS;San Dorligo della Valle - Dolina;11.09.2016 00:00;pH;pH;8.2;45.61509;13.88149
UD;Tarvisio;11.09.2016 00:00;pH;pH;8;46.48161;13.67274
GO;Villesse;11.09.2016 00:00;pH;pH;8.1;45.86493;13.46203
UD;Fiumicello;03.10.2016 00:00;pH;pH;7.8;45.77522;13.41847
UD;Fiumicello;03.10.2016 00:00;pH;pH;7.8;45.77284;13.40296
UD;Cervignano del Friuli;03.10.2016 00:00;pH;pH;7.8;45.83021;13.3404
UD;Terzo d'Aquileia;03.10.2016 00:00;pH;pH;7.9;45.79757;13.3517
TS;San Dorligo della Valle - Dolina;05.10.2016 00:00;pH;pH;8.4;45.60726;13.82014
UD;Prepotto;05.10.2016 00:00;pH;pH;8.1;46.0737;13.47328
UD;Cividale del Friuli;05.10.2016 00:00;pH;pH;8;46.0554;13.46157
GO;Dolegna del Collio;05.10.2016 00:00;pH;pH;8.1;46.00092;13.46835
UD;San Giovanni al Natisone;05.10.2016 00:00;pH;pH;8.2;45.97011;13.43848
GO;Medea;05.10.2016 00:00;pH;pH;8.1;45.92066;13.45524
TS;San Dorligo della Valle - Dolina;05.10.2016 00:00;pH;pH;8.2;45.61509;13.88149
TS;Muggia;05.10.2016 00:00;pH;pH;8.3;45.58752;13.81634
GO;Capriva del Friuli;05.10.2016 00:00;pH;pH;8.1;45.9499;13.51675
GO;Savogna d'Isonzo;10.10.2016 00:00;pH;pH;8;45.88979;13.58755
GO;Savogna d'Isonzo;10.10.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;316;45.88979;13.58755
PN;Fiume Veneto;04.11.2016 00:00;Temperatura acqua;°C;14.4;45.93318;12.78561
PN;Fiume Veneto;04.11.2016 00:00;pH;pH;8;45.93318;12.78561
PN;Fiume Veneto;04.11.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;492;45.93318;12.78561
UD;Ragogna;05.11.2016 00:00;pH;pH;8.2;46.17663;13.00322
PN;Tramonti di Sopra;05.11.2016 00:00;pH;pH;8.3;46.33165;12.80241
PN;Tramonti di Sopra;05.11.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;191;46.33165;12.80241
PN;Tramonti di Sopra;05.11.2016 00:00;Temperatura acqua;°C;11.4;46.33165;12.80241
UD;Ragogna;05.11.2016 00:00;pH;pH;8.1;46.17663;13.00322
UD;Ragogna;05.11.2016 00:00;pH;pH;8.3;46.17663;13.00322
UD;Cividale del Friuli;08.11.2016 00:00;pH;pH;7.9;46.04803;13.44618
UD;Cividale del Friuli;08.11.2016 00:00;pH;pH;7.9;46.0554;13.46157
GO;Gradisca d'Isonzo;10.11.2016 00:00;pH;pH;8.3;45.88164;13.49833
GO;Gorizia;10.11.2016 00:00;pH;pH;8.2;45.91271;13.56315
UD;Fiumicello;10.11.2016 00:00;pH;pH;7.5;45.80293;13.43118
GO;Savogna d'Isonzo;10.11.2016 00:00;pH;pH;7.9;45.88979;13.58755
GO;Savogna d'Isonzo;04.12.2016 00:00;pH;pH;8.3;45.88979;13.58755
TS;Duino-Aurisina;04.12.2016 00:00;pH;pH;7.4;45.78741;13.59086
GO;Villesse;04.12.2016 00:00;pH;pH;8.3;45.86493;13.46203
PN;Vito d'Asio;04.12.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;236;46.26094;12.96856
GO;Gorizia;04.12.2016 00:00;pH;pH;8.2;45.91271;13.56315
PN;Vito d'Asio;04.12.2016 00:00;Temperatura acqua;°C;10;46.26094;12.96856
PN;Vito d'Asio;04.12.2016 00:00;pH;pH;8.3;46.26094;12.96856
UD;Fiumicello;04.12.2016 00:00;pH;pH;8.1;45.80293;13.43118
GO;Gradisca d'Isonzo;04.12.2016 00:00;pH;pH;8.2;45.88164;13.49833
GO;Gorizia;09.12.2016 00:00;pH;pH;8.2;45.91271;13.56315
UD;Fiumicello;09.12.2016 00:00;pH;pH;7.6;45.80293;13.43118
GO;Gradisca d'Isonzo;09.12.2016 00:00;pH;pH;8.4;45.88164;13.49833
GO;Savogna d'Isonzo;09.12.2016 00:00;pH;pH;7.9;45.88979;13.58755
UD;Ragogna;10.12.2016 00:00;pH;pH;7.7;46.17663;13.00322
TS;Duino-Aurisina;10.12.2016 00:00;pH;pH;7.4;45.78741;13.59086
TS;Muggia;10.12.2016 00:00;pH;pH;8.2;45.58752;13.81634
PN;Vito d'Asio;10.12.2016 00:00;pH;pH;8.3;46.26094;12.96856
UD;Ragogna;10.12.2016 00:00;pH;pH;7.7;46.17663;13.00322
UD;Ragogna;10.12.2016 00:00;pH;pH;7.7;46.17663;13.00322
TS;San Dorligo della Valle - Dolina;10.12.2016 00:00;pH;pH;8;45.61509;13.88149
PN;Vito d'Asio;10.12.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;232;46.26094;12.96856
PN;Vito d'Asio;10.12.2016 00:00;Temperatura acqua;°C;10;46.26094;12.96856
GO;Savogna d'Isonzo;12.12.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;340;45.88979;13.58755
GO;Gorizia;12.12.2016 00:00;pH;pH;8.1;45.95484;13.612
UD;Rive d'Arcano;12.12.2016 00:00;pH;pH;8.3;46.12507;13.02271
UD;Rive d'Arcano;12.12.2016 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;470;46.12507;13.02271
GO;Savogna d'Isonzo;12.12.2016 00:00;pH;pH;8.2;45.88979;13.58755
GO;Medea;12.12.2016 00:00;pH;pH;8.1;45.92066;13.45524
UD;San Giovanni al Natisone;12.12.2016 00:00;pH;pH;8.1;45.97011;13.43848
GO;Gorizia;12.12.2016 00:00;pH;pH;8;45.97918;13.62092
UD;Rive d'Arcano;12.12.2016 00:00;Temperatura acqua;°C;8.3;46.12507;13.02271
GO;Dolegna del Collio;12.12.2016 00:00;pH;pH;8;46.00092;13.46835
GO;Capriva del Friuli;12.12.2016 00:00;pH;pH;8.1;45.9499;13.51675
UD;Latisana;03.01.2017 00:00;pH;pH;8;45.77247;12.99656
PN;Morsano al Tagliamento;03.01.2017 00:00;pH;pH;8;45.87881;12.96208
GO;Savogna d'Isonzo;03.01.2017 00:00;pH;pH;8.1;45.88979;13.58755
PN;Morsano al Tagliamento;03.01.2017 00:00;Temperatura acqua;°C;9.9;45.87881;12.96208
UD;Latisana;03.01.2017 00:00;Temperatura acqua;°C;11.1;45.77247;12.99656
GO;Savogna d'Isonzo;03.01.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;312;45.88979;13.58755
UD;Castions di Strada;06.01.2017 00:00;pH;pH;7.9;45.86879;13.1655
UD;Castions di Strada;06.01.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;503;45.86879;13.1655
PN;Zoppola;08.01.2017 00:00;pH;pH;7.9;45.95796;12.72401
UD;Malborghetto Valbruna;02.02.2017 00:00;pH;pH;8.1;46.50819;13.4605
UD;Tarvisio;02.02.2017 00:00;pH;pH;8.2;46.52571;13.62897
UD;Tarvisio;02.02.2017 00:00;pH;pH;8.4;46.50415;13.59224
UD;Tarvisio;02.02.2017 00:00;pH;pH;8.1;46.46862;13.5701
UD;Pontebba;02.02.2017 00:00;pH;pH;8.3;46.50523;13.36626
UD;Cavazzo Carnico;03.02.2017 00:00;pH;pH;8.4;46.37348;13.05836
UD;Amaro;03.02.2017 00:00;pH;pH;8.4;46.37348;13.05836
UD;Forni di Sopra;03.02.2017 00:00;Temperatura acqua;°C;6.6;46.42258;12.57623
UD;Ragogna;03.02.2017 00:00;Temperatura acqua;°C;7.9;46.17658;12.95722
UD;Ragogna;03.02.2017 00:00;pH;pH;8.1;46.17658;12.95722
UD;Forni di Sopra;03.02.2017 00:00;pH;pH;8.1;46.42258;12.57623
UD;Amaro;03.02.2017 00:00;Solidi sospesi totali;mg/l;6;46.37348;13.05836
UD;Amaro;03.02.2017 00:00;Temperatura acqua;°C;9;46.37348;13.05836
UD;Cavazzo Carnico;03.02.2017 00:00;Temperatura acqua;°C;9;46.37348;13.05836
UD;Codroipo;05.02.2017 00:00;pH;pH;8.2;45.94387;12.99152
UD;Codroipo;05.02.2017 00:00;pH;pH;8.2;45.95625;12.98044
UD;Codroipo;05.02.2017 00:00;pH;pH;8.1;45.99966;13.02479
UD;Amaro;05.02.2017 00:00;pH;pH;7.9;46.36316;13.09212
UD;Codroipo;05.02.2017 00:00;pH;pH;8.5;45.93414;12.96871
UD;Resiutta;05.02.2017 00:00;pH;pH;8.1;46.39827;13.20077
UD;Amaro;05.02.2017 00:00;pH;pH;8.2;46.37781;13.12225
PN;Vito d'Asio;10.02.2017 00:00;pH;pH;8.3;46.3188;12.93743
PN;Vito d'Asio;10.02.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;225;46.3188;12.93743
UD;Forni Avoltri;11.02.2017 00:00;pH;pH;8.2;46.59172;12.77511
UD;Forni Avoltri;11.02.2017 00:00;pH;pH;8.2;46.58509;12.77392
UD;Forni Avoltri;11.02.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;597;46.59172;12.77511
UD;Forni Avoltri;11.02.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;592;46.58509;12.77392
GO;Gorizia;01.03.2017 00:00;pH;pH;8.1;45.95484;13.612
GO;Gorizia;01.03.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;258;45.95484;13.612
GO;Gorizia;01.03.2017 00:00;Temperatura acqua;°C;5.6;45.95484;13.612
UD;Arta Terme;03.03.2017 00:00;pH;pH;8.1;46.46644;13.05863
UD;Reana del Rojale;04.03.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;226;46.19475;13.24454
UD;Tolmezzo;04.03.2017 00:00;pH;pH;8.3;46.40324;13.00162
UD;Arta Terme;04.03.2017 00:00;pH;pH;8;46.45995;13.03018
UD;Reana del Rojale;04.03.2017 00:00;pH;pH;8.2;46.19475;13.24454
UD;Codroipo;07.03.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;467;45.95625;12.98044
UD;Attimis;07.03.2017 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;267;46.1948;13.32126
